car_name,base_price,total_price,model_year,distance,inspection_remaining_month,repair,recycle,one_owner,record_book,new_car,no_smoke,registered,legally_imported,demo_car,rental_car,eco_car,legal_maintenance,camping,welfare,point,body_type,drive_type,color,right_handle,transmission,displacement,member,engine_type_gasoline,door_number,power_steering,abs,safety_support,auto_brake,adaptive_cruise,lane_keep,park_assist,accelerator_safe,obstacle_sensor,air_bag,air_bag_運転席,air_bag_助手席,air_bag_サイド,air_bag_カーテン,neck_rest,360_camera,camera,camera_フロント,camera_サイド,camera_バック,monitor,monitor_ブラインドスポット,monitor_リアトラフィック,esp,hill_descent,idle_stop,anti_theft,auto_high_beam,turbo,ac_cool,double_ac,navi,tv,vid_player,vid_player_DVD,vid_player_ブルーレイ,audio_player,audio_player_CD,audio_player_MD,audio_player_ミュージックサーバー,music_player_plugin,etc,air_sus,1500w,drive_rec,disp_audio,cold_region,keyless,smart_key,power_window,backseat_monitor,bench_seat,3rd_row,walk_through,power_seat,seat_ac,seat_heater,fullflat_seat,ottoman,leather_seat,halogen_headlight,headlight_type,front_fog,sunroof,roof_rail,full_aero,alumi_wheel,low_down,lift_up,slide_door,all_paint,Prefecture,City,guarantee_exists,guarantee_type,url
320i Mスポーツ　コンフォートPKG OP19アルミ 全周囲カメラ （アルピン・ホワイト（ソリッド・カラー））,3779000,3964000,2021,15000,15.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,1,1,0,,0,0,,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,宮城県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3150691174/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i Mスポーツ　BMW2年保証　ハイライン　オイスターレザー （アルピンホワイト）,4480000,4730000,2022,17000,20.0,0,リ済込,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,埼玉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2283138108/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i スポーツ　ミネラルホワイト1オ-ナ-パドルSナビBカメ （ミネラルホワイト）,999000,1168000,2012,55000,0.0,0,リ済別,1,1,0,1,0,1,0,0,0,0,0,0,4.5,セダン,2WD,真珠白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,神奈川県,,0,,https://www.carsensor.net/usedcar/detail/AU3215287397/index.html?TRCD=200002&RESTID=CS210610
320d Mスポーツ　後期型　ファストトラックPKG　パドル （エストリルブルー）,1898000,2169000,2017,58000,8.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,1,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3245371977/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　コンフォートP　カーブドディスプレイナビ （アルピン・ホワイト）,5390000,5686000,2023,4000,29.0,0,リ済別,0,1,0,1,0,1,0,0,1,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,0,1,1,1,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,0,1,0,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,LED,0,0,0,1,1,0,0,0,0,東京都,23区,1,0.0,https://www.carsensor.net/usedcar/detail/AU3127948496/index.html?TRCD=200002&RESTID=CS210610
330e Mスポーツ　新車保証継承 ヘッドアップD ACC 禁煙 （アルピンホワイトIII）,5630000,5880000,2022,5000,27.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,1,1,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,埼玉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2988753368/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330i Mスポーツ　Fトラック/イノベーション/サウンドP 黒革 （アルピンホワイトIII）,4098000,4298000,2019,6000,12.0,0,リ済別,1,0,0,1,0,1,0,0,0,0,0,0,5.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,0,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,1,1,1,,0,0,,0,0,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,1,1,0,0,0,0,宮城県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3404707449/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
330i Mスポーツ　禁煙ワンオーナー トップビューカメラ 19AW （ミネラルホワイト）,3888000,4125000,2019,20000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,真珠,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,0,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,群馬県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3122860428/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i スポーツ　エナジーモータースポーツ仕様/Fバンパー （アルピンホワイトIII）,1298000,1398000,2013,60000,10.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,0,1,0,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,滋賀県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3350963584/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　弊社デモカー　コンフォートパッケージ （アルピンホワイト）,5680000,5929000,2022,4000,27.0,0,リ済別,0,1,0,1,0,1,1,0,0,1,0,0,6.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,愛知県,名古屋・知多,1,1.0,https://www.carsensor.net/usedcar/detail/AU3044949969/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i Mスポーツパッケージ　6MT ETC 19AW コンフォートアクセス （ブラックサファイア）,1898000,2189000,2011,44000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,黒,1.0,フロア6MT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,0,,0,0,1,0,0,1,0,0,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2825092397/index.html?TRCD=200002&RESTID=CS210610
320i ラグジュアリー　後期 ACC 黒革 シートヒーター　純正ナビ （ブラック・サファイア）,1449000,1592000,2015,65000,16.0,0,リ済別,1,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,黒Ｍ,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,愛知県,名古屋・知多,1,0.0,https://www.carsensor.net/usedcar/detail/AU3197991350/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
M340i xドライブ 4WD　/黒革電動/ハーマンK/電動トランク/ACC （スカイスクレイパーグレー）,8850000,9155000,2023,5000000,31.0,0,リ済別,1,0,0,1,0,1,0,0,1,1,0,0,6.0,セダン,4WD,灰Ｍ,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,1,1,,1,1,1,,1,1,1,0,1,1,1,1,1,1,1,1,,0,0,,0,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,0,0,0,1,1,0,0,0,0,大阪府,大阪南部,1,1.0,https://www.carsensor.net/usedcar/detail/AU2854148426/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330i Mスポーツ　コンフォートPKG 純正ナビ Bカメ PDC ACC （アルピン・ホワイトIII）,3799000,3952000,2019,18000,7.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,0,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,千葉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3244387129/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d Mスポーツ　認定中古車　　LEDヘッドライト （アルピンホワイト）,2499000,2794000,2017,50000,7.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,0,1,1,0,1,0,,1,0,,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,LED,1,0,0,1,1,0,0,0,0,茨城県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2293404625/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i Mスポーツ　ACC社外Wマフラー （ホワイト）,1865000,2189000,2015,29000,8.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロア8AT,2000,5,1,4,1,0,0,1,1,0,0,0,0,,1,1,0,0,0,0,,0,0,1,,0,0,0,0,0,0,0,1,1,0,1,0,,0,0,,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,0,0,0,0,1,0,0,0,0,滋賀県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3375273143/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　後期型 禁煙 ACC 衝突軽減 LEDライト ナビ （アルピンホワイト）,1550000,1712000,2015,65000,0.0,0,リ済別,0,0,0,1,0,1,0,0,0,0,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,0,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,1,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU1799594708/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　弊社元デモカー・ヘッドアップディスプレイ （アルピンホワイト）,5550000,5871000,2022,3000,26.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,0,0,0,1,1,0,0,0,0,大阪府,大阪北部,1,1.0,https://www.carsensor.net/usedcar/detail/AU2063675445/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　19インチアルミ （レッド）,4580000,4880000,2021,5000,6.0,0,リ済別,1,1,0,1,0,1,1,0,0,1,0,0,6.0,セダン,4WD,赤,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,0,1,,1,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,愛知県,三河,1,1.0,https://www.carsensor.net/usedcar/detail/AU1510473466/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
318i ラグジュアリー　茶革 シートH ナビ Bカメラ クルコン 禁煙 （アルピン・ホワイトIII）,1597000,1729000,2017,47000,3.0,0,リ済別,0,0,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,1500,5,1,4,1,1,1,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,0,1,0,1,1,0,1,0,,1,0,,1,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,大阪府,大阪南部,1,0.0,https://www.carsensor.net/usedcar/detail/AU3036549255/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
M340i xドライブ 4WD　BMW2年保証　HUD　ACC　1オーナー　禁煙車 （アルピンホワイト）,8480000,8780000,2022,5000,27.0,0,リ済込,1,1,0,1,0,1,1,0,0,1,0,0,5.0,セダン,4WD,白,1.0,フロアMTモード付8AT,3000,5,1,4,1,1,1,1,1,1,1,1,1,,1,1,1,1,0,1,,1,1,1,,1,1,1,0,1,1,1,1,1,0,1,1,,0,0,,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,埼玉県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3023872796/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i Mスポーツ　弊社デモカー後期モデルACC純正18AW （ボルティマオブルー）,5220000,5372000,2022,2000,26.0,0,リ済別,0,0,0,1,0,1,1,0,0,1,0,0,5.0,セダン,2WD,青青,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,0,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,兵庫県,兵庫西部,1,1.0,https://www.carsensor.net/usedcar/detail/AU3188017256/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i Mスポーツ　弊社下取ワンオーナー/OBD済み/カスタム/ （ミネラルグレー）,3189000,3469000,2019,54000,7.0,0,リ済込,1,1,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,灰,1.0,フロア8AT,2000,5,1,4,1,1,0,0,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,1,1,1,1,1,1,,0,0,,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,愛知県,尾張,1,0.0,https://www.carsensor.net/usedcar/detail/AU1520804924/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320d ブルーパフォーマンス スポーツ　黒皮　アンドロイドナビ　パドルシフト （ブラックサファイア）,1598000,1889000,2012,44000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,0,0,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2682866707/index.html?TRCD=200002&RESTID=CS210610
M340i xドライブ 4WD　左H　ワンオーナー・19AW・全周囲カメラ （ブラックサファイア）,6280000,6502000,2020,47000,24.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,4WD,黒,0.0,フロアMTモード付8AT,3000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,アダプティブ,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3345651739/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
335i Mスポーツパッケージ　黒革スポーツシート　地デジTV　HDDナビ （ホワイト）,1198000,1374000,2010,61000,1.0,0,リ済込,0,0,0,0,0,1,0,0,0,0,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付6AT,3000,5,1,4,1,1,0,0,1,0,0,0,0,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,0,0,0,1,1,0,1,1,,1,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,神奈川県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3387414342/index.html?TRCD=200002&RESTID=CS210610
318i Mスポーツ　障害物センサー ルームミラー内蔵ETC （アルピンホワイト）,5099000,5394000,2022,5000,26.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,0,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,0,1,1,1,0,0,0,,0,0,,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,1,0,1,LED,1,0,0,1,1,0,0,0,0,茨城県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2967106226/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d Mスポーツ　顧客下取車　ワンオーナー （アルピン・ホワイト）,2580000,2880000,2017,31000,9.0,0,リ済別,1,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,愛知県,三河,1,1.0,https://www.carsensor.net/usedcar/detail/AU1066551984/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i Mスポーツ　6MT　ドライブモード　OP19AW 純正HDDナビ （ブラックサファイア）,2598000,2889000,2012,41000,24.0,0,リ済込,0,0,0,0,0,1,0,0,0,1,0,0,4.5,セダン,2WD,黒,1.0,フロア6MT,2000,5,1,4,1,1,0,0,0,0,0,0,0,,1,1,1,0,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,ディスチャージド,1,0,0,0,1,0,0,0,0,埼玉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2824768046/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ エディション シャドー　AIS 5点 ダコタレザー デジタルメーター （サンセットオレンジ）,2880000,3187000,2018,36000,24.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,5.0,セダン,2WD,橙Ｍ,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,0,,1,1,1,0,0,0,,0,0,1,,1,1,1,0,1,1,0,1,1,1,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,千葉県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU0321781839/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i ラグジュアリー　後期 コニャック革 ACC 前後ドラレコ LED （メディテラニア・ブルー）,1480000,1767000,2016,25000,3.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3334255660/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i　オートトランク　シートヒーター　ACC （アルピンホワイト）,2780000,2980000,2019,16000,11.0,0,リ済別,1,0,0,0,0,1,0,0,0,1,0,0,5.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,0,1,1,0,1,1,0,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED、アダプティブ,0,0,0,0,1,0,0,0,0,鳥取県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU3074197675/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
330e ラグジュアリー　ナビ DVD BT ETC レザーシート ダウンサス （ブルー）,1178000,1368000,2016,65000,0.0,0,リ済別,0,0,0,0,0,1,0,0,0,0,0,0,4.0,セダン,2WD,青,1.0,フロア8AT,2000,5,2,4,1,1,0,1,1,0,0,0,1,,1,1,1,0,0,0,,0,1,1,,0,0,1,0,0,0,0,1,1,0,1,1,,1,0,,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,0,0,0,0,1,0,0,0,0,大分県,,1,0.0,https://www.carsensor.net/usedcar/detail/AU2912140349/index.html?TRCD=200002&RESTID=CS210610
320i Mスポーツ　全国1年保証付　純正19インチAW （ポルティマオブルー）,3180000,3454000,2019,23000,12.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.0,セダン,2WD,青,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,1,1,0,1,1,1,1,1,0,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,福岡県,福岡,1,1.0,https://www.carsensor.net/usedcar/detail/AU3114061656/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
318i Mスポーツ　ACC衝突被害軽減システムLEDヘッドライト （ブラック・サファイア）,3130000,3354000,2021,22000,6.0,0,リ済別,0,1,0,0,0,1,1,0,0,1,0,0,4.5,セダン,2WD,黒,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3046797100/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320i xドライブ ラグジュアリー 4WD　ブラックレザー PDC Bカメラ 純正ナビ HID （アルピン・ホワイト）,1080000,1327000,2013,41000,16.0,0,リ済別,0,1,0,0,0,1,0,0,0,1,0,0,4.0,セダン,4WD,白,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,0,0,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,1,1,0,1,1,0,1,1,0,1,0,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,ディスチャージド,1,0,0,0,1,0,0,0,0,東京都,23区,1,1.0,https://www.carsensor.net/usedcar/detail/AU3256177969/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
320d xドライブ Mスポーツ ディーゼルターボ 4WD　ブラックグリル　本革　19AW （グレー）,3580000,3747000,2020,26000,24.0,0,リ済込,1,1,0,0,0,1,0,0,0,1,0,0,4.5,セダン,4WD,灰,1.0,フロアMTモード付8AT,2000,5,0,4,1,1,1,1,1,1,1,0,1,,1,1,1,1,0,1,,1,1,1,,1,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,1,LED、アダプティブ,1,0,0,0,1,0,0,0,0,長野県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU3333394277/index.html?TRCD=200002&RESTID=CS210610
330e Mスポーツ　ナビ TV ETC スマートキー スペアキー有り （アルピン・ホワイトIII）,1650000,1827000,2018,64000,7.0,0,リ済別,0,0,0,0,0,1,0,0,0,1,0,0,4.0,セダン,2WD,白,1.0,フロアMTモード付8AT,2000,5,2,4,1,1,0,1,1,1,0,0,1,,1,1,1,1,0,0,,0,0,1,,0,0,1,0,1,1,0,1,1,0,1,1,,1,0,,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,LED,1,0,0,0,1,0,0,0,0,広島県,,0,,https://www.carsensor.net/usedcar/detail/AU3373051847/index.html?TRCD=200002&RESTID=CS210610&LOAN=TSUJO
320i　ACC ハイビームA ワイヤレスC Mスポ18AW （アルピンホワイトIII）,2880000,3080000,2019,25000,7.0,0,リ済別,0,1,0,1,0,1,0,0,0,1,0,0,4.5,セダン,2WD,白III,1.0,フロアMTモード付8AT,2000,5,1,4,1,1,0,1,1,1,1,0,1,,1,1,1,1,0,0,,0,0,1,,1,0,1,0,1,1,1,1,1,1,1,0,,0,0,,0,0,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,LED,0,0,0,0,1,0,0,0,0,鳥取県,,1,1.0,https://www.carsensor.net/usedcar/detail/AU2443191984/index.html?TRCD=200002&RESTID=CS210610&LOAN=ZNK
